Row.names	Subject	Time	Group	Bacteroidaceae	Akkermansiaceae	Lachnospiraceae	Sutterellaceae	Porphyromonadaceae	Prevotellaceae	Acidaminococcaceae	Ruminococcaceae	Enterobacteriaceae	Desulfovibrionaceae	Erysipelotrichaceae	Rikenellaceae	Barnesiellaceae	Clostridiaceae_1	Odoribacteraceae	Erysipelatoclostridiaceae	Peptostreptococcaceae	Christensenellaceae	Streptococcaceae	Eubacteriaceae	Veillonellaceae	Clostridiales_Incertae_Sedis_XIII	Oxalobacteraceae	Enterococcaceae	Bifidobacteriaceae	Muribaculaceae	Eggerthellaceae	Moraxellaceae	Coriobacteriaceae	Lactobacillaceae	Fusobacteriaceae	Morganellaceae	Victivallaceae	Comamonadaceae	Methanobacteriaceae	Azospirillaceae	Catabacteriaceae	Sphingomonadaceae	Rhizobiaceae	Caulobacteraceae	Pleomorphomonadaceae	Pseudomonadaceae	Bradyrhizobiaceae	Nocardioidaceae	Chromatiaceae	Aurantimonadaceae	Bacillaceae_1	Chitinophagaceae	Devosiaceae	Rhodospirillaceae	Rhodobacteraceae	Bacillales_Incertae_Sedis_X	Bacteriovoracaceae	Xanthomonadaceae	Hydrogenophilaceae	Streptophyta	Stappiaceae	Geodermatophilaceae	Paenibacillaceae_1	Burkholderiaceae	Bdellovibrionaceae	Weeksellaceae	Anaerolineaceae	Caldilineaceae	Boseaceae	Cytophagaceae	Lawsonellaceae	Pasteurellaceae	Sphingosinicellaceae	Legionellaceae	Deinococcaceae	Erythrobacteraceae	Nocardiopsaceae	Kiloniellaceae	Selenomonadaceae
5-D35AM	5	35	H2	84373592.93	9554300.702	13892714.67	5062066	7313427.304	111868.87	13092149.85	625766.479	41950.83	447475.508	569832.073	1359905.493	1852828.112	0	265688.583	300647.6	0	80405.748	0	41950.825	0	6991.804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D35PM	5	35.5	H2	86589968.87	8499955	28376040.87	5433710	9833225.9	282306.94	6831269.54	701574.68	78263.31	553433.4	533867.53	1059349.82	2602255.11	0	511506.64	178887.6	0	120190.09	0	22360.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D36AM	5	36	H2	141106857.3	13017520	12133913.47	15557290	16527805.9	135196.77	6581186	207623.63	11709010	4780172	1820328.14	642184.69	627699.32	0	222108.99	2129349	0	77255.3	0	28970.74	0	24142.28	0	0	0	0	14485.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D36PM	5	36.5	H2	116887500	9102753	542776.2	8374639	13145770	2647.689	10802570	129736.7	17400610	5356274	1074962	598377.6	542776.2	0	145622.9	738705.1	0	7943.066	0	13238.44	0	18533.82	0	0	0	0	2647.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D37AM	5	37	H2	54146030.16	1681683.77	202691.271	1567915	2840293.54	202691.27	3517674	5230.743	16759300	503458.928	1439761.938	40538.254	172614.501	0	53615.103	201383.6	0	0	0	0	0	32692.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D37PM	5	37.5	H2	91804242.88	11234962	138116.183	3133653	5703519.2	3944236.1	6197115	0	38255920	2424957.997	5703518.782	147172.991	267175.577	0	129059.388	366800.4	0	0	0	6792.599	0	138116.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D38	5	38	H2	49818390.98	13936373.1	85404.9	681531.09	3310293.78	2635595.7	3257343	18789.08	21990050	845508.55	5869024.84	30745.76	70032.02	0	56367.24	128107.4	0	0	0	8540.49	0	68323.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D39	5	39	H2	62293851.69	8920996.4	61976.681	738251.6	1704358.9	2460838.461	4123272.402	424722.552	32333600	2048875.771	9708464.779	25519.809	92965.022	0	60153.838	21874.12	0	0	0	5468.531	0	122130.519	0	0	0	0	0	0	0	0	5468.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D3AM	5	3	H1	43691546.26	17698073.97	4424097.939	18539.073	2866815.385	101122.23	3306697	1193242.407	5704979.67	1547169.859	323591.171	65729.45	74156.31	0	87639.262	262917.8	30336.671	0	0	70785.565	0	1685.371	0	16853.71	10112.22	0	0	0	11797.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D3PM	5	3.5	H1	181280200	24322850	7415268	0	8269958	711445.5	8260408	1790551	7157429	2368302	329461.4	381984.2	186217.3	0	152793.7	128919.7	28648.82	0	0	52522.83	4774.803	0	14324.41	133694.5	14324.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D42AM	5	42	H2	24077626.05	1069163.212	75638.67	194207.359	4608848	2236451.3	3995561.171	242248.16	12273902.14	1739689.486	4335936.171	6132.865	12265.73	0	0	0	0	0	0	9199.297	0	59284.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D42PM	5	42.5	H2	31528309	35839.44	27746.666	154918.9	8507822.2	2327251.522	3264858.222	205787.779	14168140	842805.033	4445248.111	0	15029.444	0	0	2312.222	0	0	0	0	0	77459.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D43AM	5	43	H2	12955074.15	10179.331	6429.051	21430.17	4718923.61	1017397.3	1238663.823	100186.047	5643635	260376.536	1267594.56	2143.017	4286.034	0	0	0	0	0	0	2678.771	0	46074.867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D43PM	5	43.5	H2	15815480	11486.39	9571.988	3828.795	6150322	464560.4	928482.8	12762.65	2955830	296093.5	1118008	638.1325	5105.06	0	0	14677.05	0	0	0	1276.265	0	14038.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D44AM	5	44	H2	9081490.6	12260.59	3966.661	6851.506	3174771.49	160108.86	479605.405	5409.083	874829.1	111427.139	311923.772	0	1081.817	0	0	2884.844	0	0	0	0	0	3606.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D44PM	5	44.5	H2	21942947.2	47890.31	22961.109	49858.407	6826009.47	757060.6	1704370.349	33457.616	5135416.095	530729.592	1827704.156	5904.285	1968.095	0	2624.127	30177.46	0	0	0	10496.507	0	39361.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D45AM	5	45	H2	11429697.66	4485759	27173.751	19335.17	3459950.23	469269.72	460908.6	29264.041	2525591	268602.127	897256.447	2612.861	55915.225	0	12019.16	19857.74	0	0	0	0	0	7316.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D45PM	5	45.5	H2	20387900	2334666	24213.66	21870.41	7117254	204644.5	932616.6	5467.601	3541443	397572.8	904497.4	1562.172	87481.62	0	29681.26	6248.687	781.0859	0	0	0	0	7029.773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D46	5	46	H2	12913910	1267968	48243.62	42999.75	4717387	91243.37	402379.8	17829.16	1395569	192275.3	613533	2796.732	78308.49	0	52788.31	699.1829	0	0	0	699.1829	0	3495.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D47	5	47	H2	14565650	2521594	174257.7	119600.1	3257708	249191.4	780486.5	148985.9	1089919	323243.6	737877	5289.441	100499.4	0	82867.91	293.8578	0	0	0	587.7157	0	2350.863	0	0	0	0	0	0	0	0	0	0	293.8578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D4AM	5	4	H1	18868437.81	3810577.524	1891961.385	3731.679	885474.225	264949.216	923324.1	494180.966	614660.87	296935.053	164726.994	340649.015	60239.97	0	57041.378	53842.8	2132.388	0	0	31452.726	0	2665.485	6930.262	0	0	0	0	0	2132.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D4PM	5	4.5	H1	32372850	5352458	2191527	5377.039	2604791	566125.4	1941111	417872.7	635258.7	297273.5	278069.7	300346	168992.7	0	152861.5	52234.09	5377.039	0	0	0	0	3840.742	10754.08	3072.594	0	768.1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D5	5	5	H1	12904367.83	3172237.283	1455797.741	7594.865	859600.651	291711.934	502296.8	400801.788	213691.923	150516.402	152932.98	93209.715	64901.58	3452.212	55580.618	41771.76	2416.548	0	0	22094.155	0	1726.106	3106.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D50AM	5	50	H2	20849058.35	1617703.72	479628.399	278836.1	4922063.205	371276.327	1313106.12	174272.57	1287343.414	350818.2	1363872.236	181849.669	98501.89	0	188668.996	0	2273.12	9850.188	0	3030.827	0	21973.497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D50PM	5	50.5	H2	28813262.57	1111627.042	308540.389	458402.9	5475270.264	543912.62	979395.3	160440.998	1637909	277686.332	903582.58	366722.311	167493.31	0	381708.52	0	0	3526.176	0	0	0	50248.005	4407.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D51AM	5	51	H2	8473947.328	334058.83	435511.143	140832	2167210.602	381447.74	407812	86768.517	1246797.175	116803.775	456202.19	156850.826	60404.23	0	59736.791	0	0	3003.526	0	0	0	6340.776	1001.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D51PM	5	51.5	H2	19817650	822815.4	922025.6	419675.2	4804612	1122021	718093.4	228341.1	1326741	294481.3	597623.8	362196.2	186609.8	0	96848.13	0	0	4724.299	0	0	0	14960.28	3936.916	0	0	0	0	0	0	0	787.3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D52AM	5	52	H2	10300612.48	129030.69	484200.974	430774.3	1990903.134	781576.4	403220.8	75603.903	797033.2	231852.004	250669.007	143479.43	96436.98	0	24865.28	0	0	2688.139	0	0	0	12768.66	6720.347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D52PM	5	52.5	H2	20341075.62	342884.14	653872.143	1517244	2139219.72	1781837.7	796680.1	146432.556	1355588	801029.523	952536.535	441472.362	308813.204	0	78290.676	0	0	23197.236	0	2899.654	0	39870.249	21022.495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D53	5	53	H2	6292557.515	24238.483	1338867.855	1757496	3087326.235	2853979.078	444098.422	60801.627	1168377	695110.487	258406.964	71072.174	135160.377	0	7805.614	9859.724	0	19308.625	0	0	0	2875.753	11092.189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D54	5	54	H2	1906735.113	2939.9511	228610.6054	312928.3981	1359198.3	254834.946	163578.8864	27988.3366	203562.2	137589.7	30928.2886	1999.1669	40218.5343	0	1411.1767	2469.559	0	96900.7962	0	117.5981	0	470.3922	5644.7066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D57AM	5	57	H2	17842853.5	36485.88	3305117.353	4407243	12036566.4	8005505.102	1585248.282	387505.214	3261083	1823036.134	780042.98	28937.079	442863.104	0	79262.434	61648.56	0	391279.618	0	0	0	6290.669	50325.353	0	0	6290.669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D57PM	5	57.5	H2	22907987.4	17612.5	10620335.01	7518579	12951056.09	16403105.63	1866924.72	502934.623	5178073.776	872797.1	567513.761	17612.497	512719.346	0	260273.566	64579.15	0	266144.393	0	0	0	7827.776	62622.21	0	0	3913.888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D58AM	5	58	H2	87214126.12	4780.69	14452028.42	5024505	29468168.3	17243948.84	6387002	401577.91	2242144	3289115	382455.19	0	497191.74	0	592805.52	19122.76	0	812717.26	0	0	0	4780.69	105175.18	0	0	28684.14	0	0	0	0	4780.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D58PM	5	58.5	H2	148861844.7	62622.64	12250552.83	11326870	34974746.66	40649914.93	36587275.15	1604705.07	5816078	7099842	2066546.98	46966.98	1135035.32	0	2003924.43	140900.9	0	2027407.91	0	7827.83	0	7827.83	266146.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D59AM	5	59	H2	50643503.75	22439.413	6134933.879	6433379	11015505.81	3996458.777	8495560.155	372494.187	543033.741	1914082	933479.369	35903.055	49366.7	0	608108.023	15707.59	0	237857.736	0	26927.291	0	11219.705	96489.459	0	0	8975.764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D59PM	5	59.5	H2	66407672.51	22832.27	10836768.67	10976618.07	14749646.6	10137529.6	4934625.714	619325.48	430959.2	3824406.034	525142.303	31394.377	176950.125	0	1138759.747	42810.51	0	282549.394	0	97037.166	0	22832.274	99891.2	0	0	8562.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D6	5	6	H1	39986378.72	6103859.43	4780340.79	4876122.03	1075359.02	908830.64	2211670	531148.96	97957.8	278635.54	186119.82	103399.9	257955.58	11972.62	177412.46	22856.82	7618.94	1088.42	0	4353.68	2176.84	0	8707.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D60AM	5	60	H2	54788753.55	27441.416	6217442.123	7271976	10639430	6856434.986	3253768.667	305775.84	23521.22	3249848	364578.866	7840.406	172488.928	0	290094.998	0	0	74483.855	0	23521.217	0	3920.203	74483.855	0	0	11760.609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D60PM	5	60.5	H2	58575879.47	143416.75	8922769.204	9794517.185	14257308.1	3368886.831	11726420.16	607411.937	129356.2	2750226	1431355.423	19684.646	503364.527	0	838003.505	30933.02	0	47805.57	0	30933.016	0	19684.646	106859.509	0	0	5624.185	0	0	0	8436.277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D61	5	61	H2	76435651.68	5070346.11	11053303.89	12470710	13515120.03	4560575.906	4669989.893	621670.651	9946.731	2223094	788278.461	14920.096	880285.656	0	855418.91	59680.38	0	17406.779	0	0	0	7460.048	72113.797	0	0	34813.557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D62	5	62	H2	57312690.56	10463140	15765786.55	11003350	6916190.3	6390190.078	6702947.406	326973.028	14216.22	650392	255891.97	14216.219	2335013.929	0	575756.857	35540.55	0	3554.055	0	42648.656	0	14216.219	42648.656	0	0	21324.328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D63	5	63	H2	28242075.08	18780359.98	5080789.846	5372722	2551994.209	4777256.573	742398.5	218466.208	13533.305	748198.5	173999.598	13533.305	730798.486	0	231999.519	11599.98	0	0	0	57999.88	0	19333.293	25133.281	0	0	0	0	0	0	0	0	0	1933.329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D64AM	5	64	H2	50854844.16	5016448	10442894.54	9954515	6149972.4	6764970.316	3762336.467	147719.932	0	250219.5	235146.052	27132.232	765731.883	0	473306.665	24117.54	0	9044.077	0	9044.077	0	27132.232	12058.77	0	0	21102.847	0	0	0	12058.77	0	0	6029.385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D64PM	5	64.5	H2	57113840.09	6985788	7904400.11	5259664	4099881.8	6107821.591	2983456.566	111100.574	8129.311	525695.4	162586.211	8129.311	471500.01	0	363109.113	0	0	0	0	16258.621	0	5419.54	35227.013	0	0	8129.311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D7	5	7	H1	32491908.95	9931581.694	3464243.507	5503423.041	2209017.652	846940.053	992033.4	373418.428	91105.108	455525.544	143968.56	344174.862	343050.088	16871.32	228325.143	26994.11	10122.789	0	3374.263	26994.106	0	0	6748.526	0	0	7873.281	0	0	0	0	0	0	3374.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D8	5	8	H1	26062780.29	5095282	3297515.816	3664802	1685003.316	550928.4	2720813	120817.634	136926.7	298016.8	4832.705	106319.522	151424.774	0	77323.281	8054.509	0	0	0	24163.527	0	1610.902	8054.509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5-D9	5	9	H1	32194271.58	9300533.989	4497873.575	2871336	2219514.57	902290.594	5280965.389	229344.757	1428878.694	611083.136	92039.68	117690.121	337981.749	4526.541	208220.904	25650.4	0	0	0	43756.567	0	0	25650.401	0	0	1508.847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D0AM	6	0	UC1	8965.27605	212.44727	607.92613	58.83156	129.10259	11.43947	134.0052	215.71572	336.64727	50.66051	89.88155	3.26842	1.63421	501.70251	3.26842	22.87894	138.90785	0	0	1.63421	0	0	44.12367	0	4.90263	0	0	50.66051	0	0	0	0	0	96.41839	0	1.63421	0	9.80526	8.17105	11.43947	3.26842	3.26842	1.63421	4.90263	6.53684	3.26842	0	3.26842	4.90263	0	0	0	0	3.26842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D0PM	6	0.5	UC1	1758873.506	23674.468	101660.956	0	105838.8	0	0	36208.007	5570.463	0	6375395.491	0	0	26603142.53	0	0	2480248.921	0	27852.317	0	0	0	0	0	6963.079	0	0	0	0	0	0	0	0	2785.232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D10	6	10	UC1	81762684.34	38349821.68	18870749.34	5817107.7	4676498.19	6336.719	3168.359	3754506.032	0	0	402381.585	82377.348	0	0	0	9505.078	0	0	0	0	0	0	0	0	0	0	3168.359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D11	6	11	UC1	95131334.63	65251340.45	26624163.86	9356542.6	4729641.37	0	14171.21	3521546.505	0	0	534963.255	85027.27	0	0	0	7085.606	3542.803	0	0	0	7085.606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542.803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D14	6	14	UC1	42790775.46	22772046.42	6975374.754	2755099.1	923407.64	8006.424	0	958991.686	0	7116.822	73837.018	96966.69	0	0	0	0	3558.411	0	0	0	16012.849	0	0	0	0	0	0	0	0	0	0	2668.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D16	6	16	UC1	93612004.99	32105145.55	17070450.1	9954650	2757916.97	0	0	1670003.087	0	9338.321	68481.027	63811.86	0	164976.987	0	0	4669.16	0	0	0	0	0	0	1556.387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D18	6	18	UC1	34519480	11668570	4664855	3915636	2247098	0	2238.145	952330.9	0	10631.19	139884.1	35810.33	2797.682	0	0	0	0	0	559.5364	0	1119.073	0	0	0	0	0	1678.609	0	0	559.5364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D1AM	6	1	UC1	5723190.521	3180.009	186560.4993	62893.5002	134384.8082	0	0	318354.2132	0	0	14604.4856	0	0	34744.5393	0	7066.685	9657.803	0	0	0	0	0	0	1648.893	19786.7189	235.5562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D1PM	6	1.5	UC1	1425618.559	1613.713	111120.2587	24980.277	34242.985	0	0	44118.9066	0	0	355.0168	129.097	0	2323.7458	0	1065.05	516.3881	0	0	0	0	0	0	355.0168	1807.3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D21AM	6	21	UC1	43136480	26715830	8930366	5313680	2837861	0	3110.325	2137415	0	9330.976	171690	72159.55	0	0	0	2488.26	622.0651	0	0	0	0	0	0	0	0	0	1244.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D21PM	6	21.5	UC2	39142858.13	17970802.14	7601644.52	6369873.6	1685625.85	0	4186.85	1042525.66	0	0	223577.78	82062.26	0	0	0	0	0	0	0	0	0	0	0	0	5024.22	0	4186.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6-D22AM	6	22	UC2	23330563.13	28872456.22	4012542.31	3578249.7	3110653.09	0	3996.556	924536.641	0	3996.556	158530.06	305070.426	1332.185	0	0	0	0	0	2664.371	0	1332.185	0	0	2664.371	0	0	3996.556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
