Bacteroidaceae	Akkermansiaceae	Lachnospiraceae	Sutterellaceae	Porphyromonadaceae	Ruminococcaceae	Erysipelotrichaceae	Rikenellaceae	Peptostreptococcaceae	Desulfovibrionaceae
0.0315657966054342	-0.0569347932260285	-0.111734200910299	0.0722643798875597	0.0371834564017691	0.0121479578014887	0.00728354799840686	0.111518636671115	-0.34883830707346	0.22236928969115
0.0315660941228046	-0.0788381939771494	-0.171124542255915	0.0722607745234	0.037183032171388	0.0121533883883257	0.00728389725787951	0.111498323297147	-0.348841994367284	0.222366507288972
0.0315663854713103	-0.0622210431145364	-0.127854206810907	0.0722577560811989	0.0371826748361334	0.0121588079527091	0.0072843578026906	0.111481374633734	-0.348847559285634	0.222363791814219
0.0315671004311553	-0.00775987090370847	0.0147885733833741	0.0722505304669226	0.0371818183563165	0.0121721473434806	0.00728553079351736	0.111440828633007	-0.348861918798184	0.222357128326105
0.0315674378402728	0.0178689282031203	0.0819145881072729	0.0722471323695669	0.0371814164347812	0.0121784250726384	0.00728608301016339	0.111421751544074	-0.348868686797424	0.222353999311547
0.0315676621794952	0.0349547814426082	0.126665266330139	0.0722448655971505	0.0371811477800571	0.0121826099945089	0.00728645101608931	0.111409031363409	-0.348873192163325	0.222351909073499
0.0315677887254231	0.044565579754956	0.151837523586204	0.0722435913507806	0.0371809970801153	0.0121849641496035	0.00728665810136551	0.111401877517162	-0.348875730356425	0.222350735816433
-0.00752551163681186	0.297992787770053	0.140853899995499	0.286431306266211	0.081596714037773	0.0451708889241279	0.421371334032646	0.0647539569903047	-1.05513887752995	0.138049468009576
-0.00469852181008319	0.296907327436486	0.142496963794557	0.287381531089105	0.0815967230425924	0.0451710382893123	0.418353144002465	0.0647534406025582	-1.08135732612242	0.138049466474785
0.0037824485975929	0.293650951922501	0.147426158398115	0.290232211074194	0.0815967513535974	0.0451714871026176	0.409298580997253	0.0647518924687405	-1.16001269063798	0.138049464063963
0.0179174010012638	0.288223664402156	0.155641486412336	0.294983349882686	0.0815968004664061	0.0451722361923267	0.394207648522981	0.0647493137744648	-1.29110502111609	0.138049463307458
0.0377063353785857	0.280625465129608	0.167142948119215	0.301634947884433	0.0815968711816758	0.0451732860019459	0.373080346894024	0.064745705153532	-1.47463435045017	0.138049465559864
0.0622046621355321	0.271053099199565	0.181218400529707	0.309396455234255	0.0815969537607859	0.0451746448067829	0.346597543244069	0.0647411399797811	-1.70452504001704	0.138049455789585
0.0857448645323229	0.260687074718887	0.193595020161093	0.313524620710989	0.0815970079260978	0.0451763723124255	0.318844480140155	0.0647360728869792	-1.94432388851314	0.138049374520865
0.107382357703913	0.249724145327503	0.203560672046971	0.313228905375106	0.0815970290662029	0.0451784796338157	0.290502033653999	0.0647305813120253	-2.18795544509022	0.138049215396544
0.127117141016207	0.238164307492426	0.211115353900349	0.308509305427218	0.0815970156342245	0.0451809659143687	0.26157019926889	0.0647246640285649	-2.43541966656705	0.138048975799544
0.160878577384361	0.213253913690599	0.218991810623454	0.285798458878499	0.0815968865090565	0.0451870761581564	0.20193837748139	0.0647115534919117	-2.9418461011563	0.138048257649225
0.182388135199293	0.186319833479503	0.216879078626677	0.252731256258569	0.0815965920381445	0.0451931543615841	0.145828501232019	0.0646965708861832	-3.39064120623846	0.138047339744356
0.187004773015545	0.157726004260141	0.204431842340918	0.216646867660055	0.081596101997862	0.0451976508947877	0.0991200547030055	0.0646795444645187	-3.70884292594607	0.138046338864339
0.174728496262745	0.127472429658193	0.181650107251827	0.177545298321715	0.0815954187848542	0.0452005670854377	0.0618130393655381	0.0646604761260887	-3.89645137781586	0.138045259063878
0.145559301240468	0.0955591064785299	0.148533869236016	0.13542654383172	0.0815945406195435	0.0452019019477961	0.0339074531577496	0.064639364460424	-3.95346648193665	0.138044097332235
0.102157162031528	0.0625931840576132	0.106892213115283	0.0912050865090951	0.0815935053415917	0.0452018564671751	0.0144484063456651	0.0646167410893049	-3.89708836405092	0.138042879892845
-0.0097079642285982	-0.0189414136024005	0.00136899137607075	-0.0184107603452098	0.0815909006631726	0.0452012587181699	-0.0304902575071346	0.0645605086974236	-3.71839841251974	0.138039862046237
-0.0623503783364665	-0.0573106347163298	-0.0482889952888682	-0.069994687146673	0.0815896774069233	0.0452009787951979	-0.0516378612355081	0.0645340483546238	-3.63430910791945	0.138038446070099
-0.097445320289535	-0.0828901178435283	-0.0813943206613301	-0.10438397408381	0.0815888603512776	0.0452007913207401	-0.0657362675341388	0.0645164068968501	-3.57824952986036	0.138037499461121
-0.117186224519887	-0.0972785751590003	-0.100016064711614	-0.12372794570724	0.0815884016754651	0.0452006863747135	-0.0736666187409281	0.0645064843045473	-3.5467160455789	0.138036968546666
0.0200855900814289	0.136450392202967	0.15327264272907	0.0614367289941406	-0.00271054854081995	-0.0369398097423586	-0.00446937471170551	-0.0576817852005084	-0.731243706067848	-0.0109180016401631
0.0200855177443862	0.135886759643076	0.152869531514581	0.0614366710099825	-0.00271059076571591	-0.0369398149247219	-0.00446955047221699	-0.0576820948566084	-0.725679059835592	-0.0107050230587083
0.0200853010524831	0.134195864506827	0.15166020061312	0.0614364980337977	-0.00271071748348636	-0.0369398310587117	-0.00447007782475354	-0.057683024741385	-0.708985128796273	-0.0100660850165482
0.0200849403738637	0.131377708229818	0.149644652170646	0.0614362111915699	-0.00271092874380757	-0.0369398588213648	-0.0044709568514984	-0.0576845759125312	-0.681161923608307	-0.00900119017764534
0.0200844359055368	0.127432290886256	0.146822886832806	0.061435811085965	-0.00271122457325451	-0.036939898575172	-0.00447218759653577	-0.0576867489364554	-0.642209453567855	-0.00751034333753919
0.0200838509219934	0.122495859003898	0.143335932337721	0.0614353201048782	-0.00271158040037458	-0.0369399100680592	-0.0044737380110295	-0.0576894578969935	-0.593474408663309	-0.00571437625590202
0.020083569538436	0.117385908493193	0.140029980437756	0.0614348862429151	-0.0027118493995392	-0.0369396600057883	-0.00447541679963634	-0.0576922001359819	-0.543037054349657	-0.00433831219934305
0.0200836562912577	0.112238689649555	0.137046065366816	0.0614345357478305	-0.00271200716958826	-0.0369391104573649	-0.00447719219542818	-0.0576948933635535	-0.492244120629042	-0.0035029967514433
0.0200841107997284	0.10705420088459	0.134384184875367	0.0614342674550568	-0.00271205365914605	-0.0369382607225071	-0.00447906411346508	-0.0576975364858402	-0.441095594063026	-0.00320842670199781
0.0200861234417467	0.0965734168676762	0.130026530848695	0.061433978572067	-0.00271181284514825	-0.0369356613522679	-0.00448309759576727	-0.0577026734428357	-0.337731776536241	-0.00424152060359222
0.0200882229057185	0.085350477150483	0.125254980824471	0.061433406446573	-0.00271132724943995	-0.0369330420952861	-0.00448693562825142	-0.0577074138478862	-0.264129495637723	-0.018111160267563
0.0200890242118216	0.0727923012957027	0.118367495260146	0.0614319366430316	-0.0027107971070407	-0.0369315823770698	-0.00448999649851399	-0.0577115593315657	-0.251472633955609	-0.0554909079472859
0.0200885279501048	0.0588988909779933	0.109364077337695	0.0614295709657681	-0.00271022249755837	-0.0369312832823676	-0.00449228033852528	-0.0577151115891316	-0.29976119956524	-0.116380766991061
0.020086733682461	0.0436702447335702	0.0982447245797024	0.061426308075004	-0.00270960336187566	-0.0369321440056932	-0.00449378705035765	-0.0577180693618973	-0.408995185552175	-0.200780735335314
0.0200838406435975	0.0274704567364431	0.0854314927610923	0.0614223101710224	-0.00270895318960048	-0.0369339958305169	-0.0044946051277472	-0.0577204793179028	-0.569530473542058	-0.304467406814229
0.0200763311971004	-0.0127561117675005	0.0532886545417037	0.0614122081633873	-0.00270734148799321	-0.0369389035221222	-0.00449637705427438	-0.0577262197670019	-0.982823311255985	-0.566534732030393
0.0200727979488119	-0.0316862611971853	0.0381626151012346	0.0614074561402279	-0.00270658312231155	-0.0369412141445622	-0.00449721103819182	-0.0577289229053829	-1.17731409190437	-0.689860547793127
0.0200704420681947	-0.0443063618325702	0.0280785870177237	0.0614042869568726	-0.00270607749367955	-0.0369427538570663	-0.00449776694224661	-0.0577307239003974	-1.30697459330085	-0.772077751458273
0.0200691171112826	-0.0514051675739347	0.0224063225021956	0.0614025049823342	-0.00270579310806581	-0.0369436203609301	-0.00449807968870492	-0.0577317376092804	-1.37990863288241	-0.818324930512113
0.0353755114191681	0.0894323457676696	0.154063236133531	0.206346720907097	0.030674097448002	-0.0124911254003393	0.201113233654762	0.0124475959405531	-0.460656946658618	3.39235982247742
0.0353755692273791	0.0892947153959189	0.154045443447282	0.206591733655525	0.0306741175752581	-0.0124911166571001	0.204374530595438	0.012447525882411	-0.459699418077714	3.34819179031616
0.0353757432145902	0.088881825852176	0.15399206807394	0.207326775561491	0.0306741784444156	-0.0124910906258878	0.214158422244308	0.0124473159057374	-0.456826839920113	3.21568775711724
0.0353760340282458	0.088193678194211	0.153903112003453	0.20855184908983	0.030674280617697	-0.0124910475356169	0.230464908528728	0.0124469662385526	-0.45203921858864	2.99484774343124
0.0353764420141368	0.0872302726520466	0.153778575782831	0.210266954713141	0.030674424396087	-0.0124909875087954	0.253293990347136	0.0124464770029211	-0.44533655663724	2.68567174026479
0.0353767739179492	0.0859417693622696	0.153441184195386	0.212022808656167	0.0306745866769198	-0.0124909107490604	0.278642194117696	0.0124458366462318	-0.436757290921802	2.30568653211633
0.0353758780733702	0.0840291422193453	0.151827310915543	0.211123740267594	0.0306746356686597	-0.0124908212568266	0.282488697895027	0.0124449786206544	-0.426532120263519	1.96005299459332
0.0353735634445964	0.0814425545172411	0.148759686915199	0.20712047332405	0.0306745501960516	-0.0124907200204293	0.260830032081849	0.0124438921552587	-0.414699502059888	1.66629793707655
0.0353698293619464	0.0781820050765382	0.144238310019259	0.200013005088071	0.030674329677594	-0.0124906068031093	0.21366619457829	0.0124425770141578	-0.401259429280621	1.42442133238834
0.0353581034668602	0.0696390231308394	0.130834301172103	0.17648546995091	0.0306734840501409	-0.0124903446484787	0.0428230144408421	0.0124392609269327	-0.369556929978314	1.09630356490944
0.0353427018759413	0.0600553338648654	0.115059810419086	0.147946013479802	0.0306725006686412	-0.0124899498545213	-0.145014549351516	0.0124360400394055	-0.337057567898598	0.854272502443504
0.035325625336194	0.0510860735686755	0.100359361368106	0.121799510915576	0.0306717807721413	-0.0124893372209335	-0.264820211728976	0.0124339237710938	-0.309394281596339	0.576900971362421
0.0353068748846459	0.0427312434693266	0.0867329565355026	0.0980459651002888	0.0306713252615272	-0.0124885071145308	-0.316593982292257	0.0124329124871665	-0.286567079348717	0.264188975925585
0.0352864497510139	0.0349908424986531	0.0741805938044142	0.0766853734908038	0.0306711334678547	-0.0124874592629343	-0.300335856227228	0.0124330059164302	-0.268575954478918	-0.0838634932991959
0.0352648226645739	0.0278729004582549	0.0627046654360503	0.0576444230306573	0.0306711718316879	-0.0124862360573582	-0.225553274212731	0.0124340518121405	-0.25497300783157	-0.458274667428152
0.0352111523188862	0.0105669702152916	0.0348287463989544	0.0115801640202135	0.0306713470528918	-0.012483162689367	-0.0208489456429378	0.0124369618097213	-0.223025041806279	-1.38937177055332
0.035185896754526	0.0024230039212162	0.0217106687650207	-0.0100971325327509	0.0306714304402686	-0.0124817167772093	0.0754825097638454	0.0124383315977396	-0.20799071356067	-1.82753512766018
0.0351690590406469	-0.00300630789182058	0.0129652818549796	-0.0245486657399065	0.0306714854486022	-0.0124807525983445	0.139703474498522	0.0124392445531156	-0.197967821459137	-2.11964404423752
0.0351595882239839	-0.00606029511342281	0.00804600298487101	-0.0326776515600692	0.0306715167358812	-0.0124802103882347	0.175827768647546	0.0124397582304927	-0.192329948697159	-2.2839552983795
